cases,developers,a_popularity_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
53,12,Extraordinary,0,1,1,0,1,1,0,1,1,0,0
15,12,Extraordinary,0,0,0,0,0,1,1,1,0,1,1
130,12,Extraordinary,1,1,0,0,0,1,0,1,0,1,1
138,12,Extraordinary,1,1,0,0,0,1,1,1,0,1,1
61,13,Extraordinary,0,1,0,0,0,1,1,0,1,0,1
19,13,Extraordinary,1,0,1,0,0,1,0,0,0,0,0
224,13,Extraordinary,0,1,0,0,0,1,0,1,0,0,1
26,13,Extraordinary,0,1,0,0,0,1,1,0,0,1,1
304,13,Extraordinary,1,1,0,0,0,1,0,1,1,1,1
15,13,Extraordinary,0,0,1,0,0,1,0,1,1,0,0
16,13,Extraordinary,0,1,1,0,1,1,0,0,0,0,0
18,13,Extraordinary,0,0,1,0,0,1,0,0,0,0,1
33,14,Extraordinary,1,1,1,0,0,1,0,0,1,1,0
62,14,Extraordinary,0,1,0,0,0,1,1,0,0,1,0
354,14,Extraordinary,0,1,1,0,0,1,1,1,0,1,0
36,14,Extraordinary,0,0,0,0,0,1,1,1,0,1,0
24,14,Extraordinary,0,0,0,0,0,1,1,1,0,0,1
37,14,Extraordinary,0,1,1,0,1,1,1,0,1,1,1
15,14,Extraordinary,0,0,0,0,0,1,1,0,1,1,1
80,14,Extraordinary,0,1,1,0,1,1,0,1,0,1,0
28,15,Extraordinary,0,1,0,0,0,1,0,0,1,0,1
264,15,Extraordinary,1,1,1,0,0,1,0,1,1,0,1
72,15,Extraordinary,0,1,1,0,1,1,0,1,1,1,1
64,15,Extraordinary,1,1,0,0,0,1,1,0,0,0,1
209,15,Extraordinary,0,1,0,0,0,1,1,1,0,0,1
348,15,Extraordinary,0,1,1,0,0,1,1,1,0,0,0
22,15,Extraordinary,1,1,0,0,0,1,0,0,0,1,1
44,15,Extraordinary,1,1,1,0,1,1,1,0,1,0,1
36,15,Extraordinary,1,1,1,0,1,1,1,0,0,0,0
265,15,Extraordinary,1,1,0,0,0,1,0,1,1,0,1
129,15,Extraordinary,0,1,1,0,1,1,0,1,0,0,0
1037,271,Extraordinary,0,0,0,0,0,1,0,1,1,0,0
25,16,Extraordinary,0,0,1,0,1,1,0,1,1,1,0
48,16,Extraordinary,0,1,1,0,0,1,0,0,0,0,1
47,16,Extraordinary,1,1,0,0,0,1,1,0,0,1,1
16,16,Extraordinary,1,0,1,0,1,1,1,0,1,1,1
96,16,Extraordinary,1,1,1,0,0,1,1,0,1,1,0
76,16,Extraordinary,0,0,0,0,0,1,0,1,1,1,1
304,16,Extraordinary,0,1,1,0,0,1,0,1,0,0,0
33,16,Extraordinary,1,0,0,0,0,1,1,1,0,0,0
200,16,Extraordinary,1,1,1,0,0,1,1,1,0,1,0
16,16,Extraordinary,0,0,1,0,0,1,1,0,1,0,1
63,16,Extraordinary,0,1,1,0,1,1,0,1,1,1,0
29,16,Extraordinary,0,0,1,0,1,1,0,1,1,0,0
22,16,Extraordinary,1,0,1,0,0,1,0,0,0,1,0
27,17,Extraordinary,1,0,1,0,0,1,0,1,0,0,1
32,17,Extraordinary,0,0,1,0,1,1,0,1,0,1,0
58,17,Extraordinary,0,1,1,0,1,1,1,1,1,0,1
27,17,Extraordinary,1,0,1,0,0,1,0,0,1,1,1
221,17,Extraordinary,1,1,1,0,0,1,0,1,0,1,0
20,17,Extraordinary,0,0,0,0,0,1,1,0,1,1,0
45,17,Extraordinary,1,1,0,0,0,1,0,0,1,0,1
41,17,Extraordinary,1,1,1,0,1,1,0,1,0,1,0
20,18,Extraordinary,1,0,1,0,0,1,1,1,1,0,1
64,18,Extraordinary,1,1,1,0,0,1,0,0,1,0,1
27,18,Extraordinary,0,0,1,0,1,1,1,1,0,1,1
326,18,Extraordinary,1,1,0,0,0,1,1,1,1,1,1
42,18,Extraordinary,0,1,1,0,1,1,1,0,0,1,1
60,18,Extraordinary,0,0,1,0,0,1,0,1,0,1,0
42,18,Extraordinary,1,1,1,0,1,1,1,0,0,0,1
50,18,Extraordinary,0,0,1,0,0,1,0,1,0,0,0
26,19,Extraordinary,1,0,0,0,0,1,1,0,1,1,0
110,19,Extraordinary,0,1,1,0,0,1,0,0,1,1,1
184,19,Extraordinary,0,1,0,0,0,1,1,1,0,1,1
137,19,Extraordinary,1,1,0,0,0,1,1,0,1,0,1
331,19,Extraordinary,1,1,0,0,0,1,1,1,1,0,1
295,19,Extraordinary,0,1,1,0,0,1,0,1,0,1,0
37,19,Extraordinary,1,1,1,0,1,1,1,0,0,1,0
33,20,Extraordinary,0,0,1,0,1,1,0,1,0,0,0
321,20,Extraordinary,0,1,0,0,0,1,0,1,1,1,1
46,20,Extraordinary,0,0,0,0,0,1,0,1,0,0,1
49,20,Extraordinary,0,0,1,0,0,1,0,1,1,0,1
171,20,Extraordinary,1,1,1,0,0,1,1,0,0,0,0
308,20,Extraordinary,1,1,1,0,0,1,1,1,0,0,0
37,21,Extraordinary,1,0,1,0,0,1,0,1,0,1,1
89,21,Extraordinary,1,1,1,0,1,1,0,1,0,0,0
138,21,Extraordinary,1,1,0,0,0,1,1,0,1,1,1
33,21,Extraordinary,1,0,0,0,0,1,1,1,1,0,0
441,22,Extraordinary,1,1,0,0,0,1,1,1,1,1,0
38,22,Extraordinary,1,0,1,0,0,1,1,1,0,0,1
50,22,Extraordinary,0,0,0,0,0,1,1,1,1,1,0
37,22,Extraordinary,0,0,0,0,0,1,1,1,1,1,1
92,22,Extraordinary,0,1,0,0,0,1,1,0,1,1,0
385,22,Extraordinary,0,1,0,0,0,1,1,1,0,1,0
259,22,Extraordinary,0,1,0,0,0,1,0,1,1,0,1
75,22,Extraordinary,0,0,0,0,0,1,0,1,1,0,1
38,22,Extraordinary,1,1,1,0,1,1,0,0,0,0,0
29,22,Extraordinary,0,0,0,0,0,1,1,0,0,0,0
38,22,Extraordinary,1,0,1,0,0,1,0,1,1,1,1
34,23,Extraordinary,0,0,1,0,0,1,0,0,1,1,1
52,23,Extraordinary,0,0,0,0,0,1,1,1,1,0,1
38,23,Extraordinary,1,0,0,0,0,1,1,0,1,0,0
61,23,Extraordinary,1,1,1,0,1,1,1,0,0,1,1
499,23,Extraordinary,1,1,1,0,0,1,0,1,0,0,1
240,23,Extraordinary,1,1,0,0,0,1,1,1,0,1,0
24,24,Extraordinary,1,0,0,0,0,1,1,0,0,1,0
79,24,Extraordinary,1,1,1,0,0,1,0,0,0,0,0
180,24,Extraordinary,0,1,0,0,0,1,1,0,1,0,0
190,24,Extraordinary,0,1,1,0,0,1,0,0,0,1,1
39,25,Extraordinary,1,0,0,0,0,1,1,0,0,0,0
588,26,Extraordinary,0,1,0,0,0,1,1,1,0,0,0
144,26,Extraordinary,1,1,1,0,0,1,0,0,0,0,1
39,26,Extraordinary,1,1,1,0,1,1,0,0,0,1,0
654,26,Extraordinary,0,1,0,0,0,1,1,1,1,1,0
270,27,Extraordinary,1,1,1,0,0,1,0,1,0,0,0
370,27,Extraordinary,0,1,0,0,0,1,1,1,1,1,1
90,27,Extraordinary,0,0,1,0,0,1,0,1,0,0,1
37,28,Extraordinary,1,0,0,0,0,1,0,0,0,1,0
159,28,Extraordinary,1,1,0,0,0,1,1,0,0,1,0
81,29,Extraordinary,0,1,0,0,0,1,0,0,0,1,0
278,29,Extraordinary,0,1,0,0,0,1,1,1,1,0,1
83,29,Extraordinary,1,1,1,0,1,1,1,0,1,1,1
35,29,Extraordinary,0,0,1,0,1,1,1,1,1,1,1
114,30,Extraordinary,0,1,0,0,0,1,0,0,1,1,0
39,30,Extraordinary,1,0,1,0,0,1,1,0,1,0,1
403,30,Extraordinary,1,1,1,0,0,1,0,1,1,1,1
35,30,Extraordinary,0,0,0,0,0,1,1,0,1,0,0
192,30,Extraordinary,1,1,1,0,0,1,1,0,0,1,0
110,31,Extraordinary,1,1,1,0,0,1,0,0,0,1,0
481,31,Extraordinary,0,1,1,0,0,1,0,1,1,1,1
262,31,Extraordinary,1,1,0,0,0,1,1,0,1,1,0
458,31,Extraordinary,0,1,1,0,0,1,0,1,0,0,1
58,31,Extraordinary,0,0,1,0,0,1,0,0,0,1,1
209,32,Extraordinary,0,1,1,0,0,1,0,1,1,0,1
45,32,Extraordinary,0,0,0,0,0,1,0,0,0,1,0
488,32,Extraordinary,1,1,1,0,0,1,1,1,1,0,1
108,33,Extraordinary,0,1,0,0,0,1,1,0,0,0,0
438,34,Extraordinary,1,1,0,0,0,1,0,1,0,1,0
144,35,Extraordinary,0,1,1,0,0,1,1,0,1,0,1
57,36,Extraordinary,0,0,1,0,0,1,1,0,0,0,1
49,36,Extraordinary,1,0,1,0,0,1,1,0,0,0,1
586,36,Extraordinary,1,1,0,0,0,1,1,1,0,0,0
2266,292,Extraordinary,1,1,1,0,0,1,1,0,0,1,1
59,37,Extraordinary,0,0,0,0,0,1,0,0,1,1,0
99,37,Extraordinary,0,0,0,0,0,1,1,1,0,0,0
54,38,Extraordinary,1,0,0,0,0,1,0,1,0,1,0
160,38,Extraordinary,1,1,1,0,0,1,0,0,1,1,1
1093,38,Extraordinary,1,1,0,0,0,1,1,1,1,0,0
394,39,Extraordinary,0,1,1,0,0,1,1,1,1,0,1
55,40,Extraordinary,1,0,1,0,0,1,0,0,0,1,1
869,40,Extraordinary,0,1,1,0,0,1,0,1,0,1,1
774,41,Extraordinary,1,1,1,0,0,1,0,1,0,1,1
118,43,Extraordinary,1,0,0,0,0,1,0,1,1,1,0
458,45,Extraordinary,1,1,0,0,0,1,1,0,1,0,0
81,45,Extraordinary,0,0,1,0,0,1,1,1,1,0,1
109,45,Extraordinary,0,0,0,0,0,1,1,1,1,0,0
646,46,Extraordinary,0,1,0,0,0,1,0,1,0,1,0
220,47,Extraordinary,0,0,1,0,0,1,0,1,0,1,1
117,47,Extraordinary,0,0,1,0,0,1,0,1,1,1,1
942,48,Extraordinary,0,1,0,0,0,1,0,1,1,1,0
889,49,Extraordinary,1,1,1,0,0,1,1,1,0,0,1
60,51,Extraordinary,1,0,1,0,0,1,1,1,1,1,1
312,51,Extraordinary,1,1,1,0,0,1,1,0,1,0,1
833,52,Extraordinary,1,1,0,0,0,1,0,1,1,1,0
316,53,Extraordinary,1,1,0,0,0,1,1,0,0,0,0
1071,55,Extraordinary,0,1,0,0,0,1,1,1,1,0,0
280,55,Extraordinary,0,1,1,0,0,1,1,0,0,0,1
92,56,Extraordinary,1,0,0,0,0,1,0,0,1,1,0
173,57,Extraordinary,0,0,0,0,0,1,0,1,0,1,0
336,58,Extraordinary,1,1,0,0,0,1,0,0,1,1,0
282,58,Extraordinary,1,1,1,0,0,1,0,0,0,1,1
150,58,Extraordinary,0,1,0,0,0,1,0,0,0,0,0
185,59,Extraordinary,0,0,1,0,0,1,1,1,0,0,1
171,63,Extraordinary,1,1,0,0,0,1,0,0,0,1,0
143,69,Extraordinary,1,1,1,0,1,1,1,1,0,1,1
1107,69,Extraordinary,0,1,1,0,0,1,1,1,0,0,1
109,73,Extraordinary,1,0,1,0,0,1,1,1,0,1,1
108,77,Extraordinary,0,0,1,0,0,1,1,0,1,1,1
224,79,Extraordinary,0,1,0,0,0,1,0,0,1,0,0
281,83,Extraordinary,0,0,0,0,0,1,0,1,1,1,0
195,84,Extraordinary,0,1,1,0,1,1,1,1,0,1,1
124,87,Extraordinary,1,0,1,0,0,1,1,0,1,1,1
117,88,Extraordinary,1,1,1,1,1,1,1,1,0,1,1
709,90,Extraordinary,1,1,1,0,0,1,1,0,0,0,1
145,90,Extraordinary,0,0,0,0,0,1,0,0,0,0,0
983,93,Extraordinary,1,1,0,0,0,1,0,1,0,0,0
174,96,Extraordinary,0,0,1,0,0,1,1,0,0,1,1
1160,98,Extraordinary,1,1,1,0,0,1,1,1,1,1,1
398,102,Extraordinary,0,1,1,0,0,1,1,0,1,1,1
1470,105,Extraordinary,0,1,0,0,0,1,0,1,0,0,0
207,106,Extraordinary,1,0,0,0,0,1,0,0,1,0,0
1946,106,Extraordinary,1,1,0,0,0,1,0,1,1,0,0
445,106,Extraordinary,1,0,0,0,0,1,0,1,1,0,0
232,108,Extraordinary,1,0,0,0,0,1,0,1,0,0,0
163,112,Extraordinary,1,0,0,0,0,1,0,0,0,0,0
537,118,Extraordinary,1,1,0,0,0,1,0,0,1,0,0
1052,121,Extraordinary,0,1,1,0,0,1,1,1,1,1,1
198,124,Extraordinary,0,0,0,0,0,1,0,0,1,0,0
387,125,Extraordinary,0,0,1,0,0,1,1,1,0,1,1
886,136,Extraordinary,0,1,1,0,0,1,1,0,0,1,1
2380,137,Extraordinary,0,1,1,0,0,1,1,1,0,1,1
266,141,Extraordinary,0,0,1,0,0,1,1,1,1,1,1
1790,148,Extraordinary,1,1,1,0,0,1,1,1,0,1,1
530,153,Extraordinary,0,0,0,0,0,1,0,1,0,0,0
241,154,Extraordinary,1,0,1,0,0,1,1,0,0,1,1
1047,154,Extraordinary,1,1,1,0,0,1,1,0,1,1,1
406,157,Extraordinary,1,1,0,0,0,1,0,0,0,0,0
337,165,Extraordinary,0,1,1,0,1,1,1,1,1,1,1
2394,169,Extraordinary,0,1,0,0,0,1,0,1,1,0,0
335,172,Extraordinary,1,1,1,0,1,1,1,1,1,1,1
449,189,Extraordinary,1,1,1,1,1,1,1,1,1,1,1
